Inscription_ID	Text	IPA	SCA	Source	Date_Approx	Genre	IPA_Source
ceipom_995:272	inenek vukumen esunumen etu	inenek vukumen esunumen etu	INENEK BUKUMEN ESUNUMEN ETU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:273	ap 21 vuku kukehes iepi persklumař kařitu	ap 21 vuku kukehes iepi persklumař kařitu	AP  BUKU KUKEHES IEPI PERSKLUMA KAITU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:274	vuke pir 22 ase antentu	vuke pir 22 ase antentu	BUKE PIR  ASE ANTENTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:275	sakre sevakne upetu iuvepatre 23 prumu ampentu testru sese asa fratrusper 24 atiieřies ahtisper eikvasatis tutape iiuvina 25 trefiper iiuvina	sakre sevakne upetu iuvepatre 23 prumu ampentu testru sese asa fratrusper 24 atiːeřies ahtisper eikvasatis tutape iːuvina 25 trefiper iːuvina	SAKRE SEBAKNE UPETU IUBEPATRE  PRUMU AMPENTU TESTRU SESE ASA PRATRUSPER  ATIEIES AHTISPER EIKBASATIS TUTAPE IUBINA  TREPIPER IUBINA	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:276	tiçlu sevakni teitu	tiçlu sevakni teitu	TILU SEBAKNI TEITU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:277	inumek uvem sevakni upetu puemune 27 pupřike apentu	inumek uvem sevakni upetu puemune 27 pupřike apentu	INUMEK UBEM SEBAKNI UPETU PUEMUNE  PUPIKE APENTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:278	tiçlu sevakni naratu	tiçlu sevakni naratu	TILU SEBAKNI NARATU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:279	iuka mersuva uvikum habetu fratruspe 29 atiieřie ahtisper eikvasatis tutaper 30 iiuvina trefiper iiuvina	iuka mersuva uvikum habetu fratruspe 29 atiːeřie ahtisper eikvasatis tutaper 30 iːuvina trefiper iːuvina	IUKA MERSUBA UBIKUM HABETU PRATRUSPE  ATIEIE AHTISPER EIKBASATIS TUTAPER  IUBINA TREPIPER IUBINA	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:280	sakre 31 vatra ferine feitu	sakre 31 vatra ferine feitu	SAKRE  BATRA PERINE PEITU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:281	eruku aruvia feitu	eruku aruvia feitu	ERUKU ARUBIA PEITU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:282	uvem 32 peřaem pelsanu feitu	uvem 32 peřaem pelsanu feitu	UBEM  PEAEM PELSANU PEITU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:283	ererek tuva tefra 33 spantimař prusekatu	ererek tuva tefra 33 spantimař prusekatu	EREREK TUBA TEPRA  SPANTIMA PRUSEKATU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:284	eřek peřume purtuvitu	eřek peřume purtuvitu	EEK PEUME PURTUBITU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:285	struçla ařveitu	struçla ařveitu	STRULA ABEITU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:286	inumek etrama spanti tuva tefra 35 prusekatu	inumek etrama spanti tuva tefra 35 prusekatu	INUMEK ETRAMA SPANTI TUBA TEPRA  PRUSEKATU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:287	eřek ereçluma puemune pupřike 1 purtuvitu	eřek ereçluma puemune pupřike 1 purtuvitu	EEK ERELUMA PUEMUNE PUPIKE  PURTUBITU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:288	erarunt struhçlas eskamitu ařveitu	erarunt struhçlas eskamitu ařveitu	ERARUNT STRUHLAS ESKAMITU ABEITU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:289	inumek tertiama spanti triia tefra prusekatu	inumek tertiama spanti triːa tefra prusekatu	INUMEK TERTIAMA SPANTI TRIA TEPRA PRUSEKATU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:290	eřek supru sese ereçluma vesune puemunes 4 pupřiçes purtuvitu	eřek supru sese ereçluma vesune puemunes 4 pupřiçes purtuvitu	EEK SUPRU SESE ERELUMA BESUNE PUEMUNES  PUPIES PURTUBITU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:291	struhçla petenata isek 5 ařveitu	struhçla petenata isek 5 ařveitu	STRUHLA PETENATA ISEK  ABEITU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:292	erer{er}unt kapiřus puemune 6 vesune purtuvitu	erer{er}unt kapiřus puemune 6 vesune purtuvitu	ERERERUNT KAPIUS PUEMUNE  BESUNE PURTUBITU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:293	asamař ereçlụmař 7 aseçetes karnus iseçeles et vempesuntres 8 supes sanes pertentu persnimu ařpeltu 9 statitatu	asamař ereçlụmař 7 aseçetes karnus iseçeles et vempesuntres 8 supes sanes pertentu persnimu ařpeltu 9 statitatu	ASAMA ERELMA  ASEETES KARNUS ISEELES ET BEMPESUNTRES  SUPES SANES PERTENTU PERSNIMU APELTU  STATITATU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:294	veskles snates asnates sevakne 10 ereçluma persnimu puemune pupřike{s} vesune 11 puemunes pupřikes	veskles snates asnates sevakne 10 ereçluma persnimu puemune pupřike{s vesune 11 puemunes pupřikes	BESKLES SNATES ASNATES SEBAKNE  ERELUMA PERSNIMU PUEMUNE PUPIKES BESUNE  PUEMUNES PUPIKES	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:295	klavles persnihmu 12 puemune pupřike et vesune puemunes 13 pupřikes pustin ereçlu	klavles persnihmu 12 puemune pupřike et vesune puemunes 13 pupřikes pustin ereçlu	KLABLES PERSNIHMU  PUEMUNE PUPIKE ET BESUNE PUEMUNES  PUPIKES PUSTIN ERELU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:296	inik ereçlu umtu 14 putrespe erus	inik ereçlu umtu 14 putrespe erus	INIK ERELU UMTU  PUTRESPE ERUS	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:297	inik ereçlu umtu 14 putrespe erus	inik ereçlu umtu 14 putrespe erus	INIK ERELU UMTU  PUTRESPE ERUS	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:298	inuk vestiçia mefa purtuṿitụ 15 skalçeta kunikaz apehtre esuf testru{.} sese 16 asa asama purtuvitu. sevakne sukatu	inuk vestiçia mefa purtuṿitu 15 skalçeta kunikaz apehtre esuf testru sese 16 asa asama purtuvitu sevakne sukatu	INUK BESTIIA MEPA PURTUITU  SKALETA KUNIKAS APEHTRE ESUP TESTRU SESE  ASA ASAMA PURTUBITU SEBAKNE SUKATU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:299	inuk vestiçia mefa purtuṿitụ 15 skalçeta kunikaz apehtre esuf testru{.} sese 16 asa asama purtuvitu. sevakne sukatu	inuk vestiçia mefa purtuṿitu 15 skalçeta kunikaz apehtre esuf testru sese 16 asa asama purtuvitu sevakne sukatu	INUK BESTIIA MEPA PURTUITU  SKALETA KUNIKAS APEHTRE ESUP TESTRU SESE  ASA ASAMA PURTUBITU SEBAKNE SUKATU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:300	inumek vesṭeça persuntru supu ereçle hule 18 sevakne skalçeta kunikaz purtuvitu	inumek vesṭeça persuntru supu ereçle hule 18 sevakne skalçeta kunikaz purtuvitu	INUMEK BESEA PERSUNTRU SUPU ERELE HULE  SEBAKNE SKALETA KUNIKAS PURTUBITU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:301	inuṃek 19 vestiçia persuntru turse super ereçle sevakne 20 skalçeta kunikaz purtuviθu	inuṃek 19 vestiçia persuntru turse super ereçle sevakne 20 skalçeta kunikaz purtuviθu	INUEK  BESTIIA PERSUNTRU TURSE SUPER ERELE SEBAKNE  SKALETA KUNIKAS PURTUBITU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:302	inumek tehteřim 21 etu veltu	inumek tehteřim 21 etu veltu	INUMEK TEHTEIM  ETU BELTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:303	eřek persuntre antentu	eřek persuntre antentu	EEK PERSUNTRE ANTENTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:304	inumek 22 arçlataf vasus ufestne sevaknef purtuvitu	inumek 22 arçlataf vasus ufestne sevaknef purtuvitu	INUMEK  ARLATAP BASUS UPESTNE SEBAKNEP PURTUBITU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:305	inumek pruzuře kebu sevakne persnihmu 24 puemune pupřiçe	inumek pruzuře kebu sevakne persnihmu 24 puemune pupřiçe	INUMEK PRUSUE KEBU SEBAKNE PERSNIHMU  PUEMUNE PUPIE	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:306	inumek kletra veskles 25 vufetes sevaknis persnihmu vesune 26 puemunes pupřçes	inumek kletra veskles 25 vufetes sevaknis persnihmu vesune 26 puemunes pupřçes	INUMEK KLETRA BESKLES  BUPETES SEBAKNIS PERSNIHMU BESUNE  PUEMUNES PUPES	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:307	inumek svepis heri 27 ezariaf antentu	inumek svepis heri 27 ezariaf antentu	INUMEK SBEPIS HERI  ESARIAP ANTENTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:308	inumek erus taçez 28 teṛ̌tu	inumek erus taçez 28 teṛ̌tu	INUMEK ERUS TAES  TETU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:309	inumek kumaltu	inumek kumaltu	INUMEK KUMALTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:310	ařkani 29 kanetu	ařkani 29 kanetu	AKANI  KANETU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:311	kumates persnihmu	kumates persnihmu	KUMATES PERSNIHMU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:312	esuku 30 esunu uřetu	esuku 30 esunu uřetu	ESUKU  ESUNU UETU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:313	tapistenu habetu pune 31 frehtu habetu	tapistenu habetu pune 31 frehtu habetu	TAPISTENU HABETU PUNE  PREHTU HABETU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:314	ap itek fakust purtitu 32 futu	ap itek fakust purtitu 32 futu	AP ITEK PAKUST PURTITU  PUTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:315	huntak piři prupehast eřek 33 ures punes neiřhabas	huntak piři prupehast eřek 33 ures punes neiřhabas	HUNTAK PII PRUPEHAST EEK  URES PUNES NEIHABAS	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:316	esuk. frater atiieřiur 2 eitipes plenasier urnasier uhtretie 3 t t. kastruçiie	esuk frater atiːeřiur 2 eitipes plenasier urnasier uhtretie 3 t t kastruçiːe	ESUK PRATER ATIEIUR  EITIPES PLENASIER URNASIER UHTRETIE  T T KASTRUIE	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:317	ařfertur pisi pumpe 4 fust eikvasese atiieřier ere ri esune 5 kuraia	ařfertur pisi pumpe 4 fust eikvasese atiːeřier ere ri esune 5 kuraia	APERTUR PISI PUMPE  PUST EIKBASESE ATIEIER ERE RI ESUNE  KURAIA	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:318	prehabia piře uraku ri esuna si	prehabia piře uraku ri esuna si	PREHABIA PIE URAKU RI ESUNA SI	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:319	si herte et pure esune sis	si herte et pure esune sis	SI HERTE ET PURE ESUNE SIS	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:320	sakreu 7 perakneu upetu revestu	sakreu 7 perakneu upetu revestu	SAKREU  PERAKNEU UPETU REBESTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:321	puře teřte 8 eru emantur herte et pihaklu	puře teřte 8 eru emantur herte et pihaklu	PUE TETE  ERU EMANTUR HERTE ET PIHAKLU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:322	pune 9 tribřiçu fuiest akrutu revestu 10 emantu herte	pune 9 tribřiçu fuiest akrutu revestu 10 emantu herte	PUNE  TRIBIU PUIEST AKRUTU REBESTU  EMANTU HERTE	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:323	ařfertur pisi pumpe 11 fust erek esunesku vepurus felsva 12 ařputrati fratru atiieřiu prehubia 13 et nuřpener prever pusti kastruvuf	ařfertur pisi pumpe 11 fust erek esunesku vepurus felsva 12 ařputrati fratru atiːeřiu prehubia 13 et nuřpener prever pusti kastruvuf	APERTUR PISI PUMPE  PUST EREK ESUNESKU BEPURUS PELSBA  APUTRATI PRATRU ATIEIU PREHUBIA  ET NUPENER PREBER PUSTI KASTRUBUP	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:324	frater atiieřiur esu eitipes plenasier 15 urnasier uhtretie k. t. kluviier	frater atiːeřiur esu eitipes plenasier 15 urnasier uhtretie k t kluviːer	PRATER ATIEIUR ESU EITIPES PLENASIER  URNASIER UHTRETIE K T KLUBIER	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:325	kumnah 16kle atiieřie ukre eikvasese atiieřier 17 ape apelust muneklu habia numer 18 prever pusti kastruvuf	kumnah 16kle atiːeřie ukre eikvasese atiːeřier 17 ape apelust muneklu habia numer 18 prever pusti kastruvuf	KUMNAH KLE ATIEIE UKRE EIKBASESE ATIEIER  APE APELUST MUNEKLU HABIA NUMER  PREBER PUSTI KASTRUBUP	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:326	et ape purtitu 19 fust muneklu habia numer tupler 20 pusti kastruvu	et ape purtitu 19 fust muneklu habia numer tupler 20 pusti kastruvu	ET APE PURTITU  PUST MUNEKLU HABIA NUMER TUPLER  PUSTI KASTRUBU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:327	et ape subra spafu fust 21 muneklu habia numer tripler pusti 22 kastruvu	et ape subra spafu fust 21 muneklu habia numer tripler pusti 22 kastruvu	ET APE SUBRA SPAPU PUST  MUNEKLU HABIA NUMER TRIPLER PUSTI  KASTRUBU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:328	et ape frater çersnatur furent 23 ehvelklu feia fratreks ute kvestur 24 sve rehte kuratu si	et ape frater çersnatur furent 23 ehvelklu feia fratreks ute kvestur 24 sve rehte kuratu si	ET APE PRATER ERSNATUR PURENT  EHBELKLU PEIA PRATREKS UTE KBESTUR  SBE REHTE KURATU SI	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:329	sve mestru karu 25 fratru atiieřiu pure ulu benurent 26 prusikurent rehte kuratu eru eřek 27 prufe si	sve mestru karu 25 fratru atiːeřiu pure ulu benurent 26 prusikurent rehte kuratu eru eřek 27 prufe si	SBE MESTRU KARU  PRATRU ATIEIU PURE ULU BENURENT  PRUSIKURENT REHTE KURATU ERU EEK  PRUPE SI	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:330	sve mestru karu fratru atiieř 28iu pure ulu benurent prusikurent 29 ḳuratu rehte neip eru enuk fratru 1 ehvelklu feia fratreks 2 ute kvestur panta muta 3 ařferture si	sve mestru karu fratru atiːeř 28iu pure ulu benurent prusikurent 29 ḳuratu rehte neip eru enuk fratru 1 ehvelklu feia fratreks 2 ute kvestur panta muta 3 ařferture si	SBE MESTRU KARU PRATRU ATIE IU PURE ULU BENURENT PRUSIKURENT  URATU REHTE NEIP ERU ENUK PRATRU  EHBELKLU PEIA PRATREKS  UTE KBESTUR PANTA MUTA  APERTURE SI	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:331	panta muta fratru 4 atiieřiu mestru karu pure ulu 5 benurent ařferture eru pepurkure 6nt herifi etantu mutu ařferture 7 si	panta muta fratru 4 atiːeřiu mestru karu pure ulu 5 benurent ařferture eru pepurkure 6nt herifi etantu mutu ařferture 7 si	PANTA MUTA PRATRU  ATIEIU MESTRU KARU PURE ULU  BENURENT APERTURE ERU PEPURKURE NT HERIPI ETANTU MUTU APERTURE  SI	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:332	clauerniur. dirsas. herti. fratrus. atiersir. posti. acnu 9 farer. opeter. p. IIII agre. tlatie. piquier. martier. et. śesna. 10 homonus. duir. puri. far. eiscurent. ote. a. VI	clauerniur dirsas herti fratrus atiersir posti acnu 9 farer opeter p IIII agre tlatie piquier martier et śesna 10 homonus duir puri far eiscurent ote a VI	KLAUERNIUR DIRSAS HERTI PRATRUS ATIERSIR POSTI AKNU  PARER OPETER P 0000 AGRE TLATIE PIKUIER MARTIER ET ESNA  HOMONUS DUIR PURI PAR EISKURENT OTE A 00	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:333	clauerni 11 dirsans. herti. frater. atiersiur. sehmenier. dequrier 12 pelmner. sorser. posti. acnu. uef. X. cabriner. uef V pretra 13 toco. postra. fahe. et. śesna. ote. a. VI.	clauerni 11 dirsans herti frater atiersiur sehmenier dequrier 12 pelmner sorser posti acnu uef X cabriner uef V pretra 13 toco postra fahe et śesna ote a VI	KLAUERNI  DIRSANS HERTI PRATER ATIERSIUR SEHMENIER DEKURIER  PELMNER SORSER POSTI AKNU UEP 0 KABRINER UEP 0 PRETRA  TOKO POSTRA PAHE ET ESNA OTE A 00	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:334	casilos. dirsa. herti. fratrus 14 atiersir. posti. acnu. farer. opeter. p. VI agre. casiler. piquier 15 martier. et. řesna. homonus. duir. puri. far. eiscurent. ote. a. VI	casilos dirsa herti fratrus 14 atiersir posti acnu farer opeter p VI agre casiler piquier 15 martier et řesna homonus duir puri far eiscurent ote a VI	KASILOS DIRSA HERTI PRATRUS  ATIERSIR POSTI AKNU PARER OPETER P 00 AGRE KASILER PIKUIER  MARTIER ET ESNA HOMONUS DUIR PURI PAR EISKURENT OTE A 00	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:335	casilate. dirsans. herti. frateer. atiersiur. sehmenier. dequrier 17 pelmner. sorser. posti. acnu. uef. XV. cabriner. uef VIIs. et 18 śesna. ote. a. VI	casilate dirsans herti frateːr atiersiur sehmenier dequrier 17 pelmner sorser posti acnu uef XV cabriner uef VIIs et 18 śesna ote a VI	KASILATE DIRSANS HERTI PRATER ATIERSIUR SEHMENIER DEKURIER  PELMNER SORSER POSTI AKNU UEP 00 KABRINER UEP 000S ET  ESNA OTE A 00	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:336	este. persclo. aueis. aseriater. enetu. parfa. curnase. dersua. peiqu. peica. merstu.	este persclo aueis aseriater enetu parfa curnase dersua peiqu peica merstu	ESTE PERSKLO AUEIS ASERIATER ENETU PARPA KURNASE DERSUA PEIKU PEIKA MERSTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:337	poei. angla. aseriato 2 eest eso. tremnu. serse. arsferture. ehueltu.	poei angla aseriato 2 eːst eso tremnu serse arsferture ehueltu	POEI ANGLA ASERIATO  EST ESO TREMNU SERSE ARSPERTURE EHUELTU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:338	stiplo aseriaia. parfa. dersua. curnaco. dersua 3 peico. mersto. peica. mersta. mersta. auuei. merst{.}a. angla. esona.	stiplo aseriaia parfa dersua curnaco dersua 3 peico mersto peica mersta mersta auːei merst{.}a angla esona	STIPLO ASERIAIA PARPA DERSUA KURNAKO DERSUA  PEIKO MERSTO PEIKA MERSTA MERSTA AUEI MERSTA ANGLA ESONA	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:339	arfertur. eso anstiplatu	arfertur eso anstiplatu	ARPERTUR ESO ANSTIPLATU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:340	ef. aserio. parfa. dersua. curnaco. dersua. peico. mersto. peica. mersta. mersta. aueif. merstaf 5 anglaf. esona. mehe. tote. iioueine. esmei. stahmei. stahmeitei.	ef aserio parfa dersua curnaco dersua peico mersto peica mersta mersta aueif merstaf 5 anglaf esona mehe tote iːoueine esmei stahmei stahmeitei	EP ASERIO PARPA DERSUA KURNAKO DERSUA PEIKO MERSTO PEIKA MERSTA MERSTA AUEIP MERSTAP  ANGLAP ESONA MEHE TOTE IOUEINE ESMEI STAHMEI STAHMEITEI	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:341	sersi. pirsi. sesus. poi. angla 6 aseriato. est. erse. neip. mugatu. nep. arsir. andersistu. nersa. courtust. porsi. angla. anseriato 7 iust.	sersi pirsi sesus poi angla 6 aseriato est erse neip mugatu nep arsir andersistu nersa courtust porsi angla anseriato 7 iust	SERSI PIRSI SESUS POI ANGLA  ASERIATO EST ERSE NEIP MUGATU NEP ARSIR ANDERSISTU NERSA KOURTUST PORSI ANGLA ANSERIATO  IUST	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:342	sue. muieto. fust. ote. pisi. arsir. andersesusṭ disler alinsust.	sue muieto fust ote pisi arsir andersesust disler alinsust	SUE MUIETO PUST OTE PISI ARSIR ANDERSESUST DISLER ALINSUST	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:343	uerfale. pufe. arsfertur. trebeit. ocrer. peihaner. erse stahmito eso tuderato est.	uerfale pufe arsfertur trebeit ocrer peihaner erse stahmito eso tuderato est	UERPALE PUPE ARSPERTUR TREBEIT OKRER PEIHANER ERSE STAHMITO ESO TUDERATO EST	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:344	angluto 9 hondomu. porsei. nesimei. asa. deueia. est. anglome. somo. porsei. nesimei. uapersus. auiehcleir 10 est.	angluto 9 hondomu porsei nesimei asa deueia est anglome somo porsei nesimei uapersus auiehcleir 10 est	ANGLUTO  HONDOMU PORSEI NESIMEI ASA DEUEIA EST ANGLOME SOMO PORSEI NESIMEI UAPERSUS AUIEHKLEIR  EST	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:345	eine angluto somo. uapefe auiehclu. todcome tuder. angluto. hondomu. asame. deueia. todcome 11 tuder.	eine angluto somo uapefe auiehclu todcome tuder angluto hondomu asame deueia todcome 11 tuder	EINE ANGLUTO SOMO UAPEPE AUIEHKLU TODKOME TUDER ANGLUTO HONDOMU ASAME DEUEIA TODKOME  TUDER	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:346	eine. todceir. tuderus. seipodruhpei. seritu	eine todceir tuderus seipodruhpei seritu	EINE TODKEIR TUDERUS SEIPODRUHPEI SERITU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:347	tuderor. totcor. uapersusto auieclir. ebetrafe. ooserclome. presoliafe nurpier. uasirslome 13 smursime. tettome. miletinar. tertiame. praco. pracatarum. uapersusto. auieclir. carsome 14 uestisier. randeme. rufrer tettome. noniar. tettome. salier. carsome. hoier. pertome. padellar	tuderor totcor uapersusto auieclir ebetrafe oːserclome presoliafe nurpier uasirslome 13 smursime tettome miletinar tertiame praco pracatarum uapersusto auieclir carsome 14 uestisier randeme rufrer tettome noniar tettome salier carsome hoier pertome padellar	TUDEROR TOTKOR UAPERSUSTO AUIEKLIR EBETRAPE OSERKLOME PRESOLIAPE NURPIER UASIRSLOME  SMURSIME TETTOME MILETINAR TERTIAME PRAKO PRAKATARUM UAPERSUSTO AUIEKLIR KARSOME  UESTISIER RANDEME RUPRER TETTOME NONIAR TETTOME SALIER KARSOME HOIER PERTOME PADELLAR	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:348	hondra. esto. tudero. porsei. subra. screihtor. sent. parfa. dersua. curnaco. dersua. seritu.	hondra esto tudero porsei subra screihtor sent parfa dersua curnaco dersua seritu	HONDRA ESTO TUDERO PORSEI SUBRA SKREIHTOR SENT PARPA DERSUA KURNAKO DERSUA SERITU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:349	subra. esto 16 tudero. peico. mersto. peica. mersta. seritu.	subra esto 16 tudero peico mersto peica mersta seritu	SUBRA ESTO  TUDERO PEIKO MERSTO PEIKA MERSTA SERITU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:350	sue anclar. procanurent. eso. tremnu. serse 17 combifiatu. arsferturo. nomne. carsitu	sue anclar procanurent eso tremnu serse 17 combifiatu arsferturo nomne carsitu	SUE ANKLAR PROKANURENT ESO TREMNU SERSE  KOMBIPIATU ARSPERTURO NOMNE KARSITU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:351	sue anclar. procanurent. eso. tremnu. serse 17 combifiatu. arsferturo. nomne. carsitu	sue anclar procanurent eso tremnu serse 17 combifiatu arsferturo nomne carsitu	SUE ANKLAR PROKANURENT ESO TREMNU SERSE  KOMBIPIATU ARSPERTURO NOMNE KARSITU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:352	parfa. dersua. curnaco. dersua. peico. mersto. peica. meersta 18 mersta. aueif. mersta. ancla. eesona. tefe. tote. iiouine. esmei. stahmei. stahmitei.	parfa dersua curnaco dersua peico mersto peica meːrsta 18 mersta aueif mersta ancla eːsona tefe tote iːouine esmei stahmei stahmitei	PARPA DERSUA KURNAKO DERSUA PEIKO MERSTO PEIKA MERSTA  MERSTA AUEIP MERSTA ANKLA ESONA TEPE TOTE IOUINE ESMEI STAHMEI STAHMITEI	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:353	esisco. esoneir. seueir 19 popler. anferener. et. ocrer. pihaner. perca. arsmatia. habitu.	esisco esoneir seueir 19 popler anferener et ocrer pihaner perca arsmatia habitu	ESISKO ESONEIR SEUEIR  POPLER ANPERENER ET OKRER PIHANER PERKA ARSMATIA HABITU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:354	uasor. uerisco. treblanir. porsi. ocrer. 20 pehaner. paca. ostensendi. eo. iso. ostendu. pusi. pir. pureto. cehefi. dia.	uasor uerisco treblanir porsi ocrer 20 pehaner paca ostensendi eo iso ostendu pusi pir pureto cehefi dia	UASOR UERISKO TREBLANIR PORSI OKRER  PEHANER PAKA OSTENSENDI EO ISO OSTENDU PUSI PIR PURETO KEHEPI DIA	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:355	surur. uerisco. tesonocir. surur 21 uerisco. uehieir	surur uerisco tesonocir surur 21 uerisco uehieir	SURUR UERISKO TESONOKIR SURUR  UERISKO UEHIEIR	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:356	surur. uerisco. tesonocir. surur 21 uerisco. uehieir	surur uerisco tesonocir surur 21 uerisco uehieir	SURUR UERISKO TESONOKIR SURUR  UERISKO UEHIEIR	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
ceipom_995:357	pre. uereir. treblaneir. iuue. grabouei. buf. treif. fetu.	pre uereir treblaneir iuːe grabouei buf treif fetu	PRE UEREIR TREBLANEIR IUE GRABOUEI BUP TREIP PETU	ceipom	-350.0 to -300.0 BCE	inscription	translit_map
