Inscription_ID	Text	IPA	SCA	Source	Date_Approx	Genre	IPA_Source
ceipom_1214:1	vibis púpidiis vibieís meddís túvtíks aamanaffed - ísídu prúfatted -	vibis púpidiːs vibieís meddís túvtíks aːmanaffed ísídu prúfatted	BIBIS PPIDIS BIBIES MEDDS TBTKS AMANAPPED SDU PRPATTED	ceipom	-199.0 to -150.0 BCE	inscription	translit_map
ceipom_1214:2	vibis púpidiis vibieís meddís túvtíks aamanaffed - ísídu prúfatted -	vibis púpidiːs vibieís meddís túvtíks aːmanaffed ísídu prúfatted	BIBIS PPIDIS BIBIES MEDDS TBTKS AMANAPPED SDU PRPATTED	ceipom	-199.0 to -150.0 BCE	inscription	translit_map
ceipom_1216:1	t staiis t keenzstur eḳak úpsannam deded esídum prúfạṭted	t staiːs t keːnzstur eḳak úpsannam deded esídum prúfạṭted	T STAIS T KENSSTUR EAK PSANNAM DEDED ESDUM PRPTED	ceipom	-199.0 to -150.0 BCE	inscription	translit_map
ceipom_1216:2	t staiis t keenzstur eḳak úpsannam deded esídum prúfạṭted	t staiːs t keːnzstur eḳak úpsannam deded esídum prúfạṭted	T STAIS T KENSSTUR EAK PSANNAM DEDED ESDUM PRPTED	ceipom	-199.0 to -150.0 BCE	inscription	translit_map
ceipom_1217:1	stenis ṣtaíís marahieís ṣtafidins me{t}ddíss túvtiks dadíkatted	stenis ṣtaíís marahieís ṣtafidins me{t}ddíss túvtiks dadíkatted	STENIS TAS MARAHIES TAPIDINS METDDSS TBTIKS DADKATTED	ceipom	-199.0 to -150.0 BCE	inscription	translit_map
ceipom_1222:1	lúvkis mummis lúvkieís kúsúl	lúvkis mummis lúvkieís kúsúl	LBKIS MUMMIS LBKIES KSL	ceipom	-144.0 to -141.0 BCE	inscription	translit_map
ceipom_1223:1	niṣ	nis	NIS	ceipom	-140.0 to -140.0 BCE	inscription	translit_map
ceipom_1224:1	úvis kampaniís kvaị́sstur kúmbennieị́s tanginud appelluneị́s eítiuṿ[ad pavmentúm úps]annụ́m aamanaffed	úvis kampaniís kvaị́sstur kúmbennieị́s tanginud appelluneị́s eítiuṿ[ad pavmentúm úps]annụ́m aːmanaffed	BIS KAMPANIS KBASSTUR KMBENNIES TANGINUD APPELLUNES ETIUAD PABMENTM PSANNM AMANAPPED	ceipom	-140.0 to -140.0 BCE	inscription	translit_map
ceipom_1229:1	DEIAS COMAFTAS	DEIAS COMAFTAS	00000 00000000	ceipom	-175.0 to -125.0 BCE	inscription	translit_map
ceipom_1230:1	u alies l saluies alies as	u alies l saluies alies as	U ALIES L SALUIES ALIES AS	ceipom	-150.0 to -125.0 BCE	inscription	translit_map
ceipom_1231:1	- statis loisies paqieis ecuf eṇcubat a salaus peis leexe hala asṭas sei< > s{ }ium ate m ascis salaus biuius uus t	statis loisies paqieis ecuf eṇcubat a salaus peis leːxe hala asṭas sei s ium ate m ascis salaus biuius uːs t	STATIS LOISIES PAKIEIS EKUP EKUBAT A SALAUS PEIS LEKE HALA ASAS SEI S IUM ATE M ASKIS SALAUS BIUIUS US T	ceipom	-175.0 to -125.0 BCE	inscription	translit_map
ceipom_1231:2	- statis loisies paqieis ecuf eṇcubat a salaus peis leexe hala asṭas sei< > s{ }ium ate m ascis salaus biuius uus t	statis loisies paqieis ecuf eṇcubat a salaus peis leːxe hala asṭas sei s ium ate m ascis salaus biuius uːs t	STATIS LOISIES PAKIEIS EKUP EKUBAT A SALAUS PEIS LEKE HALA ASAS SEI S IUM ATE M ASKIS SALAUS BIUIUS US T	ceipom	-175.0 to -125.0 BCE	inscription	translit_map
ceipom_1232:1	st loisies pa	st loisies pa	ST LOISIES PA	ceipom	-175.0 to -125.0 BCE	inscription	translit_map
ceipom_1233:1	saluio seio l f herclei donom deded brateis datas ḷ seio salui f herclei uicturei	saluio seio l f herclei donom deded brateis datas l seio salui f herclei uicturei	SALUIO SEIO L P HERKLEI DONOM DEDED BRATEIS DATAS L SEIO SALUI P HERKLEI UIKTUREI	ceipom	-175.0 to -125.0 BCE	inscription	translit_map
ceipom_1233:2	saluio seio l f herclei donom deded brateis datas ḷ seio salui f herclei uicturei	saluio seio l f herclei donom deded brateis datas l seio salui f herclei uicturei	SALUIO SEIO L P HERKLEI DONOM DEDED BRATEIS DATAS L SEIO SALUI P HERKLEI UIKTUREI	ceipom	-175.0 to -125.0 BCE	inscription	translit_map
ceipom_1234:1	u peumpunis l	u peumpunis l	U PEUMPUNIS L	ceipom	-175.0 to -125.0 BCE	inscription	translit_map
ceipom_1235:1	mamul salauidies u	mamul salauidies u	MAMUL SALAUIDIES U	ceipom	-175.0 to -125.0 BCE	inscription	translit_map
ceipom_1236:1	statis ponties n ponti<e>s u alpis trebis apidis iouiois puclois s<e>sta<ti>ens	statis ponties n ponti<e>s u alpis trebis apidis iouiois puclois s<e>sta<ti>ens	STATIS PONTIES N PONTIHES U ALPIS TREBIS APIDIS IOUIOIS PUKLOIS SHESTAHTIENS	ceipom	-199.0 to -125.0 BCE	inscription	translit_map
ceipom_1237:1	<oui>a pacia< > minerua brateis datas pid sei ded{ }i d bratom pam pepercid sef<e>i i{ }nom suois cnatois	oui>a pacia minerua brateis datas pid sei ded i d bratom pam pepercid sef<e>i i nom suois cnatois	OUIA PAKIA MINERUA BRATEIS DATAS PID SEI DED I D BRATOM PAM PEPERKID SEPHEI I NOM SUOIS KNATOIS	ceipom	-175.0 to -125.0 BCE	inscription	translit_map
ceipom_1238:1	saluta musesa pacieis anaceta. ceria et aisis sato	saluta musesa pacieis anaceta ceria et aisis sato	SALUTA MUSESA PAKIEIS ANAKETA KERIA ET AISIS SATO	ceipom	-175.0 to -125.0 BCE	inscription	translit_map
ceipom_1239:1	brata polfenia saluieis anacta ceria	brata polfenia saluieis anacta ceria	BRATA POLPENIA SALUIEIS ANAKTA KERIA	ceipom	-175.0 to -125.0 BCE	inscription	translit_map
ceipom_1240:1	saluta - papia t	saluta papia t	SALUTA PAPIA T	ceipom	-175.0 to -125.0 BCE	inscription	translit_map
ceipom_1241:1	ḷ loucies saluieis	l loucies saluieis	L LOUKIES SALUIEIS	ceipom	-175.0 to -125.0 BCE	inscription	translit_map
ceipom_1242:1	s titiṣ saluieis	s titis saluieis	S TITIS SALUIEIS	ceipom	-175.0 to -125.0 BCE	inscription	translit_map
ceipom_1244:1	p kiípiís	p kiípiís	P KIPIS	ceipom	-175.0 to -125.0 BCE	inscription	translit_map
ceipom_1245:1	heris mudis ḳẹliis	heris mudis ḳẹliːs	HERIS MUDIS LIS	ceipom	-175.0 to -125.0 BCE	inscription	translit_map
ceipom_1246:1	- úvis m	úvis m	BIS M	ceipom	-175.0 to -125.0 BCE	inscription	translit_map
ceipom_1247:1	fatuveís	fatuveís	PATUBES	ceipom	-175.0 to -125.0 BCE	inscription	translit_map
ceipom_1248:1	mamerteí) bṛateís datas deded	mamerteí bṛateís datas deded	MAMERTE BATES DATAS DEDED	ceipom	-175.0 to -125.0 BCE	inscription	translit_map
ceipom_1249:1	siviiú magiú mefiteí	siviːú magiú mefiteí	SIBI MAGI MEPITE	ceipom	-175.0 to -125.0 BCE	inscription	translit_map
ceipom_1252:1	staíiiús -ínnianúí dedens brateís datas	staíiːús ínnianúí dedens brateís datas	STAIS NNIAN DEDENS BRATES DATAS	ceipom	-199.0 to -125.0 BCE	inscription	translit_map
ceipom_1255:1	vibis aadirans vibieís eítiuvam paam vereiiaí púmpaiianaí trístaa mentud deded eísak eítiuvad vibis viínikiís maraheís kvaísstur púmp aiians trííbúm ekak kúmben nieís tanginud úpsannam - deded ísídum prúfatted --	vibis aːdirans vibieís eítiuvam paːm vereiːaí púmpaiːanaí trístaː mentud deded eísak eítiuvad vibis viínikiís maraheís kvaísstur púmp aiːans trííbúm ekak kúmben nieís tanginud úpsannam deded ísídum prúfatted	BIBIS ADIRANS BIBIES ETIUBAM PAM BEREIA PMPAIANA TRSTA MENTUD DEDED ESAK ETIUBAD BIBIS BINIKIS MARAHES KBASSTUR PMP AIANS TRBM EKAK KMBEN NIES TANGINUD PSANNAM DEDED SDUM PRPATTED	ceipom	-123.0 to -123.0 BCE	inscription	translit_map
ceipom_1255:2	vibis aadirans vibieís eítiuvam paam vereiiaí púmpaiianaí trístaa mentud deded eísak eítiuvad vibis viínikiís maraheís kvaísstur púmp aiians trííbúm ekak kúmben nieís tanginud úpsannam - deded ísídum prúfatted --	vibis aːdirans vibieís eítiuvam paːm vereiːaí púmpaiːanaí trístaː mentud deded eísak eítiuvad vibis viínikiís maraheís kvaísstur púmp aiːans trííbúm ekak kúmben nieís tanginud úpsannam deded ísídum prúfatted	BIBIS ADIRANS BIBIES ETIUBAM PAM BEREIA PMPAIANA TRSTA MENTUD DEDED ESAK ETIUBAD BIBIS BINIKIS MARAHES KBASSTUR PMP AIANS TRBM EKAK KMBEN NIES TANGINUD PSANNAM DEDED SDUM PRPATTED	ceipom	-123.0 to -123.0 BCE	inscription	translit_map
ceipom_1256:1	marahis	marahis	MARAHIS	ceipom	-120.0 to -120.0 BCE	inscription	translit_map
ceipom_1257:1	maras púpidiis maraheís puḳel iíanṣ	maras púpidiːs maraheís puḳel iíans	MARAS PPIDIS MARAHES PUEL IANS	ceipom	-130.0 to -120.0 BCE	inscription	translit_map
ceipom_1258:1	- p̣ụ́rtam lííst d safinim sakarakúlúd urupam íak úíns íṇím keenzstur maíieís maraiieís p̣aam essuf. úmbṇ ạvt pústiris esidụm ḍuunated fíísnam íním leígúss samíḍ - ḷúvfríkúnúss fíf	p̣ụ́rtam lííst d safinim sakarakúlúd urupam íak úíns íṇím keːnzstur maíieís maraiːeís p̣aːm essuf úmbn ạvt pústiris esidụm ḍuːnated fíísnam íním leígúss samíd ḷúvfríkúnúss fíf	PRTAM LST D SAPINIM SAKARAKLD URUPAM AK NS M KENSSTUR MAIES MARAIES PAM ESSUP MBN BT PSTIRIS ESIDM UNATED PSNAM NM LEGSS SAMD BPRKNSS PP	ceipom	-150.0 to -100.0 BCE	inscription	translit_map
ceipom_1259:1	ekaḳ ṭrííḅúm ẹís seemunẹí í súvad eh preívíḍ anusieís) pad herẹ	ekak ṭrííḅúm ẹís seːmunẹí í súvad eh preívíd anusieís pad here	EKAK RM S SEMUN  SBAD EH PREBD ANUSIES PAD HERE	ceipom	-150.0 to -100.0 BCE	inscription	translit_map
ceipom_1260:1	ḳúḷụ́m aapam mam ụ́psed	ḳúḷụ́m aːpam mam ụ́psed	M APAM MAM PSED	ceipom	-150.0 to -100.0 BCE	inscription	translit_map
ceipom_1271:1	- a -- t nounis -- l alafis c -- herecleis fesna -- upsaseter -- coisatens	a t nounis l alafis c herecleis fesna upsaseter coisatens	A T NOUNIS L ALAPIS K HEREKLEIS PESNA UPSASETER KOISATENS	ceipom	-125.0 to -100.0 BCE	inscription	translit_map
ceipom_1272:1	-- pacis petronis - -- pompuneis f. bea -- -- ecan fec -- -- medix	pacis petronis pompuneis f bea ecan fec medix	PAKIS PETRONIS POMPUNEIS P BEA EKAN PEK MEDIK	ceipom	-199.0 to -100.0 BCE	inscription	translit_map
ceipom_1274:1	uibia ptruna - u f	uibia ptruna u f	UIBIA PTRUNA U P	ceipom	-100.0 to -100.0 BCE	inscription	translit_map
ceipom_1275:1	- saluta caiedia c f - anceta ceria	saluta caiedia c f anceta ceria	SALUTA KAIEDIA K P ANKETA KERIA	ceipom	-150.0 to -100.0 BCE	inscription	translit_map
ceipom_1276:1	anacta - ceria --	anacta ceria	ANAKTA KERIA	ceipom	-150.0 to -100.0 BCE	inscription	translit_map
ceipom_1277:1	- anceta - -- ceria --	anceta ceria	ANKETA KERIA	ceipom	-150.0 to -100.0 BCE	inscription	translit_map
ceipom_1278:1	pacis decries	pacis decries	PAKIS DEKRIES	ceipom	-150.0 to -100.0 BCE	inscription	translit_map
ceipom_1280:1	saluta loucia u	saluta loucia u	SALUTA LOUKIA U	ceipom	-100.0 to -100.0 BCE	inscription	translit_map
ceipom_1281:1	saluies- aties	saluies aties	SALUIES ATIES	ceipom	-100.0 to -100.0 BCE	inscription	translit_map
ceipom_1286:1	g a	g a	G A	ceipom	-199.0 to -100.0 BCE	inscription	translit_map
ceipom_1288:1	llidius t f	llidius t f	LLIDIUS T P	ceipom	-199.0 to -100.0 BCE	inscription	translit_map
ceipom_1289:1	karis briṭis	karis briṭis	KARIS BRIIS	ceipom	-199.0 to -100.0 BCE	inscription	translit_map
ceipom_1290:1	t puplunai dadíkatted?	t puplunai dadíkatted	T PUPLUNAI DADKATTED	ceipom	-199.0 to -100.0 BCE	inscription	translit_map
ceipom_1291:1	minis minạṭlais niumsieís	minis minạṭlais niumsieís	MINIS MINLAIS NIUMSIES	ceipom	-125.0 to -100.0 BCE	inscription	translit_map
ceipom_1292:1	nl	nl	NL	ceipom	-199.0 to -100.0 BCE	inscription	translit_map
ceipom_1293:1	l pakkvíis	l pakkvíis	L PAKKBIS	ceipom	-199.0 to -100.0 BCE	inscription	translit_map
ceipom_1294:1	s vetieís lígaz ? ekak trííḅúm sup i< -- >- mifineís	s vetieís lígaz ekak trííḅúm sup i mifineís	S BETIES LGAS EKAK TRM SUP I MIPINES	ceipom	-150.0 to -100.0 BCE	inscription	translit_map
ceipom_1295:1	p avusas g marahiis maras gnaíviis - tríbúns plífríkús víass upsens íním p- prúf	p avusas g marahiːs maras gnaíviːs tríbúns plífríkús víass upsens íním p prúf	P ABUSAS G MARAHIS MARAS GNABIS TRBNS PLPRKS BASS UPSENS NM P PRP	ceipom	-150.0 to -100.0 BCE	inscription	translit_map
ceipom_1296:1	upilliunis	upilliunis	UPILLIUNIS	ceipom	-150.0 to -100.0 BCE	inscription	translit_map
ceipom_1297:1	vibis púpidiis vibieís meddís túvtíks - passtata ekak úpsannam deded ísídu prúfatted)	vibis púpidiːs vibieís meddís túvtíks passtata ekak úpsannam deded ísídu prúfatted	BIBIS PPIDIS BIBIES MEDDS TBTKS PASSTATA EKAK PSANNAM DEDED SDU PRPATTED	ceipom	-150.0 to -100.0 BCE	inscription	translit_map
ceipom_1297:2	vibis púpidiis vibieís meddís túvtíks - passtata ekak úpsannam deded ísídu prúfatted)	vibis púpidiːs vibieís meddís túvtíks passtata ekak úpsannam deded ísídu prúfatted	BIBIS PPIDIS BIBIES MEDDS TBTKS PASSTATA EKAK PSANNAM DEDED SDU PRPATTED	ceipom	-150.0 to -100.0 BCE	inscription	translit_map
ceipom_1298:1	niumsis trebiis trebieís meddís túvtíks aamanaffed	niumsis trebiːs trebieís meddís túvtíks aːmanaffed	NIUMSIS TREBIS TREBIES MEDDS TBTKS AMANAPPED	ceipom	-199.0 to -100.0 BCE	inscription	translit_map
ceipom_1299:1	p matịis p niumsis maṛaiis aídiḷịs víam saṛínam teremṇattens íním fíṛímens	p matịis p niumsis maṛaiːs aídiḷịs víam saṛínam teremṇattens íním fíṛímens	P MATIS P NIUMSIS MAAIS ADIS BAM SANAM TEREMATTENS NM PMENS	ceipom	-199.0 to -100.0 BCE	inscription	translit_map
ceipom_1299:2	víu paṭ[ít perekaís ]	víu paṭ[ít perekaís	BU PAT PEREKAS	ceipom	-199.0 to -100.0 BCE	inscription	translit_map
ceipom_1300:1	- siuttiis m n púntiis - aídilis ekak víam teremnattens ant hụ́nttram stafii aṇam víu teṛẹṃnatust perekaís X íussu víam púmpaiianam teremnattens perekaís III ant kaí lam iúveís meeílíkiieís ekass ví ass íním víam iúviiam íním dekkvia rím medíkeís púmpaiianeís serevkidimaden uupsens íụs su aídilis prúfattens	siuttiːs m n púntiːs aídilis ekak víam teremnattens ant hụ́nttram stafiː aṇam víu teṛẹṃnatust perekaís X íussu víam púmpaiːanam teremnattens perekaís III ant kaí lam iúveís meːílíkiːeís ekass ví ass íním víam iúviːam íním dekkvia rím medíkeís púmpaiːaneís serevkidimaden uːpsens íụs su aídilis prúfattens	SIUTTIS M N PNTIS ADILIS EKAK BAM TEREMNATTENS ANT HNTTRAM STAPI AAM BU TENATUST PEREKAS 0 USSU BAM PMPAIANAM TEREMNATTENS PEREKAS 000 ANT KA LAM IBES MELKIES EKASS B ASS NM BAM IBIAM NM DEKKBIA RM MEDKES PMPAIANES SEREBKIDIMADEN UPSENS S SU ADILIS PRPATTENS	ceipom	-199.0 to -100.0 BCE	inscription	translit_map
ceipom_1300:2	- siuttiis m n púntiis - aídilis ekak víam teremnattens ant hụ́nttram stafii aṇam víu teṛẹṃnatust perekaís X íussu víam púmpaiianam teremnattens perekaís III ant kaí lam iúveís meeílíkiieís ekass ví ass íním víam iúviiam íním dekkvia rím medíkeís púmpaiianeís serevkidimaden uupsens íụs su aídilis prúfattens	siuttiːs m n púntiːs aídilis ekak víam teremnattens ant hụ́nttram stafiː aṇam víu teṛẹṃnatust perekaís X íussu víam púmpaiːanam teremnattens perekaís III ant kaí lam iúveís meːílíkiːeís ekass ví ass íním víam iúviːam íním dekkvia rím medíkeís púmpaiːaneís serevkidimaden uːpsens íụs su aídilis prúfattens	SIUTTIS M N PNTIS ADILIS EKAK BAM TEREMNATTENS ANT HNTTRAM STAPI AAM BU TENATUST PEREKAS 0 USSU BAM PMPAIANAM TEREMNATTENS PEREKAS 000 ANT KA LAM IBES MELKIES EKASS B ASS NM BAM IBIAM NM DEKKBIA RM MEDKES PMPAIANES SEREBKIDIMADEN UPSENS S SU ADILIS PRPATTENS	ceipom	-199.0 to -100.0 BCE	inscription	translit_map
ceipom_1300:3	- siuttiis m n púntiis - aídilis ekak víam teremnattens ant hụ́nttram stafii aṇam víu teṛẹṃnatust perekaís X íussu víam púmpaiianam teremnattens perekaís III ant kaí lam iúveís meeílíkiieís ekass ví ass íním víam iúviiam íním dekkvia rím medíkeís púmpaiianeís serevkidimaden uupsens íụs su aídilis prúfattens	siuttiːs m n púntiːs aídilis ekak víam teremnattens ant hụ́nttram stafiː aṇam víu teṛẹṃnatust perekaís X íussu víam púmpaiːanam teremnattens perekaís III ant kaí lam iúveís meːílíkiːeís ekass ví ass íním víam iúviːam íním dekkvia rím medíkeís púmpaiːaneís serevkidimaden uːpsens íụs su aídilis prúfattens	SIUTTIS M N PNTIS ADILIS EKAK BAM TEREMNATTENS ANT HNTTRAM STAPI AAM BU TENATUST PEREKAS 0 USSU BAM PMPAIANAM TEREMNATTENS PEREKAS 000 ANT KA LAM IBES MELKIES EKASS B ASS NM BAM IBIAM NM DEKKBIA RM MEDKES PMPAIANES SEREBKIDIMADEN UPSENS S SU ADILIS PRPATTENS	ceipom	-199.0 to -100.0 BCE	inscription	translit_map
ceipom_1300:4	- siuttiis m n púntiis - aídilis ekak víam teremnattens ant hụ́nttram stafii aṇam víu teṛẹṃnatust perekaís X íussu víam púmpaiianam teremnattens perekaís III ant kaí lam iúveís meeílíkiieís ekass ví ass íním víam iúviiam íním dekkvia rím medíkeís púmpaiianeís serevkidimaden uupsens íụs su aídilis prúfattens	siuttiːs m n púntiːs aídilis ekak víam teremnattens ant hụ́nttram stafiː aṇam víu teṛẹṃnatust perekaís X íussu víam púmpaiːanam teremnattens perekaís III ant kaí lam iúveís meːílíkiːeís ekass ví ass íním víam iúviːam íním dekkvia rím medíkeís púmpaiːaneís serevkidimaden uːpsens íụs su aídilis prúfattens	SIUTTIS M N PNTIS ADILIS EKAK BAM TEREMNATTENS ANT HNTTRAM STAPI AAM BU TENATUST PEREKAS 0 USSU BAM PMPAIANAM TEREMNATTENS PEREKAS 000 ANT KA LAM IBES MELKIES EKASS B ASS NM BAM IBIAM NM DEKKBIA RM MEDKES PMPAIANES SEREBKIDIMADEN UPSENS S SU ADILIS PRPATTENS	ceipom	-199.0 to -100.0 BCE	inscription	translit_map
ceipom_1300:5	- siuttiis m n púntiis - aídilis ekak víam teremnattens ant hụ́nttram stafii aṇam víu teṛẹṃnatust perekaís X íussu víam púmpaiianam teremnattens perekaís III ant kaí lam iúveís meeílíkiieís ekass ví ass íním víam iúviiam íním dekkvia rím medíkeís púmpaiianeís serevkidimaden uupsens íụs su aídilis prúfattens	siuttiːs m n púntiːs aídilis ekak víam teremnattens ant hụ́nttram stafiː aṇam víu teṛẹṃnatust perekaís X íussu víam púmpaiːanam teremnattens perekaís III ant kaí lam iúveís meːílíkiːeís ekass ví ass íním víam iúviːam íním dekkvia rím medíkeís púmpaiːaneís serevkidimaden uːpsens íụs su aídilis prúfattens	SIUTTIS M N PNTIS ADILIS EKAK BAM TEREMNATTENS ANT HNTTRAM STAPI AAM BU TENATUST PEREKAS 0 USSU BAM PMPAIANAM TEREMNATTENS PEREKAS 000 ANT KA LAM IBES MELKIES EKASS B ASS NM BAM IBIAM NM DEKKBIA RM MEDKES PMPAIANES SEREBKIDIMADEN UPSENS S SU ADILIS PRPATTENS	ceipom	-199.0 to -100.0 BCE	inscription	translit_map
ceipom_1301:1	-ak ti-	ak ti	AK TI	ceipom	-150.0 to -100.0 BCE	inscription	translit_map
ceipom_1302:1	suv[ad eítiuvad up]sed í[sídu prúfatted]	suv[ad eítiuvad up]sed í[sídu prúfatted	SUBAD ETIUBAD UPSED SDU PRPATTED	ceipom	-150.0 to -100.0 BCE	inscription	translit_map
ceipom_1302:2	suv[ad eítiuvad up]sed í[sídu prúfatted]	suv[ad eítiuvad up]sed í[sídu prúfatted	SUBAD ETIUBAD UPSED SDU PRPATTED	ceipom	-150.0 to -100.0 BCE	inscription	translit_map
ceipom_1303:1	minaz) avdiis klípieís dekis seppiis úpfalleís kvaízstur upsens	minaz avdiːs klípieís dekis seppiːs úpfalleís kvaízstur upsens	MINAS ABDIS KLPIES DEKIS SEPPIS PPALLES KBASSTUR UPSENS	ceipom	-150.0 to -100.0 BCE	inscription	translit_map
ceipom_1304:1	spuriís ma - kvaísstur -- kúmparakineís taṇginud aamanaffeḍ	spuriís ma kvaísstur kúmparakineís taṇginud aːmanaffed	SPURIS MA KBASSTUR KMPARAKINES TAGINUD AMANAPPED	ceipom	-199.0 to -100.0 BCE	inscription	translit_map
ceipom_1305:1	maras atiniís maṛaheís kvaíssṭur eítiuvad - múltasíkad kúmbennieís tang̣ịnud - aamanaffed	maras atiniís maṛaheís kvaíssṭur eítiuvad múltasíkad kúmbennieís tang̣ịnud aːmanaffed	MARAS ATINIS MAAHES KBASSUR ETIUBAD MLTASKAD KMBENNIES TANGNUD AMANAPPED	ceipom	-150.0 to -100.0 BCE	inscription	translit_map
ceipom_1306:1	úpsannam [eítiuvad múltasí]kad - [deded ísídu prú]fatted	úpsannam eítiuvad múltasí]kad deded ísídu prú]fatted	PSANNAM ETIUBAD MLTASKAD DEDED SDU PRPATTED	ceipom	-150.0 to -100.0 BCE	inscription	translit_map
ceipom_1306:2	úpsannam [eítiuvad múltasí]kad - [deded ísídu prú]fatted	úpsannam eítiuvad múltasí]kad deded ísídu prú]fatted	PSANNAM ETIUBAD MLTASKAD DEDED SDU PRPATTED	ceipom	-150.0 to -100.0 BCE	inscription	translit_map
ceipom_1307:1	kvaísstur [kúmbennieís t]anginud úpsannụ́m deded [- eítiuvad ve]ṛekhad - [ ísídu prúf]ạtted	kvaísstur kúmbennieís t]anginud úpsannụ́m deded eítiuvad ve]ṛekhad ísídu prúf]ạtted	KBASSTUR KMBENNIES TANGINUD PSANNM DEDED ETIUBAD BEEKHAD SDU PRPTTED	ceipom	-150.0 to -100.0 BCE	inscription	translit_map
ceipom_1307:2	kvaísstur [kúmbennieís t]anginud úpsannụ́m deded [- eítiuvad ve]ṛekhad - [ ísídu prúf]ạtted	kvaísstur kúmbennieís t]anginud úpsannụ́m deded eítiuvad ve]ṛekhad ísídu prúf]ạtted	KBASSTUR KMBENNIES TANGINUD PSANNM DEDED ETIUBAD BEEKHAD SDU PRPTTED	ceipom	-150.0 to -100.0 BCE	inscription	translit_map
ceipom_1308:1	epidiis	epidiːs	EPIDIS	ceipom	-199.0 to -100.0 BCE	inscription	translit_map
ceipom_1309:1	hdímmúm ḍíasịị́s kaddíks kúíníks {ḍ} sehsíks	hdímmúm ḍíasịị́s kaddíks kúíníks d sehsíks	HDMMM ASS KADDKS KNKS D SEHSKS	ceipom	-199.0 to -100.0 BCE	inscription	translit_map
ceipom_1310:1	- fluusaí --	fluːsaí	PLUSA	ceipom	-150.0 to -100.0 BCE	inscription	translit_map
ceipom_1311:1	dí{ }pa{ }tír - púḷie vs	dí pa tír púḷie vs	D PA TR PIE BS	ceipom	-150.0 to -100.0 BCE	inscription	translit_map
ceipom_1312:1	maamiie<í>sen mefíta<n>aís ---íkín	maːmiːe<í>sen mefíta<n>aís íkín	MAMIEHSEN MEPTAHNAS KN	ceipom	-150.0 to -100.0 BCE	inscription	translit_map
ceipom_1313:1	deivas	deivas	DEIBAS	ceipom	-150.0 to -100.0 BCE	inscription	translit_map
ceipom_1316:1	klemens melíssai<e>ís	klemens melíssai<e>ís	KLEMENS MELSSAIHES	ceipom	-150.0 to -100.0 BCE	inscription	translit_map
ceipom_1317:1	p̣ạkis < > paaristís	p̣ạkis paːristís	PKIS PARISTS	ceipom	-150.0 to -100.0 BCE	inscription	translit_map
ceipom_1318:1	maras - púṣṭṃiís	maras púṣṭṃiís	MARAS PIS	ceipom	-150.0 to -100.0 BCE	inscription	translit_map
ceipom_1319:1	tarútiís niumsieís	tarútiís niumsieís	TARTIS NIUMSIES	ceipom	-150.0 to -100.0 BCE	inscription	translit_map
ceipom_1320:1	píkiú úfn[i]ụ́	píkiú úfn[i]ú	PKI PNI	ceipom	-150.0 to -100.0 BCE	inscription	translit_map
ceipom_1323:1	skeru	skeru	SKERU	ceipom	-150.0 to -100.0 BCE	inscription	translit_map
ceipom_1324:1	a - p - úḷ aṿries	a p úl aṿries	A P L ARIES	ceipom	-150.0 to -100.0 BCE	inscription	translit_map
ceipom_1325:1	s kampaniís	s kampaniís	S KAMPANIS	ceipom	-150.0 to -100.0 BCE	inscription	translit_map
ceipom_1326:1	p - kuiírinis	p kuiírinis	P KUIRINIS	ceipom	-150.0 to -100.0 BCE	inscription	translit_map
ceipom_1327:1	arkiia	arkiːa	ARKIA	ceipom	-150.0 to -100.0 BCE	inscription	translit_map
ceipom_1328:1	pakis	pakis	PAKIS	ceipom	-150.0 to -100.0 BCE	inscription	translit_map
ceipom_1329:1	sabinís	sabinís	SABINS	ceipom	-150.0 to -100.0 BCE	inscription	translit_map
ceipom_1330:1	g duv e	g duv e	G DUB E	ceipom	-150.0 to -100.0 BCE	inscription	translit_map
ceipom_1333:1	nis puf -	nis puf	NIS PUP	ceipom	-150.0 to -100.0 BCE	inscription	translit_map
ceipom_1334:1	pis pis	pis pis	PIS PIS	ceipom	-150.0 to -100.0 BCE	inscription	translit_map
ceipom_1335:1	.pd MM	pd MM	PD 00	ceipom	-150.0 to -100.0 BCE	inscription	translit_map
ceipom_1337:1	statis pakuliis niumsieís	statis pakuliːs niumsieís	STATIS PAKULIS NIUMSIES	ceipom	-125.0 to -100.0 BCE	inscription	translit_map
ceipom_1338:1	dekis si	dekis si	DEKIS SI	ceipom	-150.0 to -100.0 BCE	inscription	translit_map
ceipom_1339:1	kíís	kíís	KS	ceipom	-150.0 to -100.0 BCE	inscription	translit_map
ceipom_1340:1	dekis trebiis	dekis trebiːs	DEKIS TREBIS	ceipom	-150.0 to -100.0 BCE	inscription	translit_map
ceipom_1341:1	pr t	pr t	PR T	ceipom	-125.0 to -100.0 BCE	inscription	translit_map
ceipom_1342:1	niumsis púpiediis	niumsis púpiediːs	NIUMSIS PPIEDIS	ceipom	-150.0 to -100.0 BCE	inscription	translit_map
ceipom_1344:1	dekis	dekis	DEKIS	ceipom	-150.0 to -100.0 BCE	inscription	translit_map
ceipom_1345:1	múíníkú	múíníkú	MNK	ceipom	-150.0 to -100.0 BCE	inscription	translit_map
ceipom_1346:1	g a	g a	G A	ceipom	-150.0 to -100.0 BCE	inscription	translit_map
